28;-537;1
28;-543;1
28;-555;1
28;-538;1
28;-557;1
28;-541;1
28;-543;1
28;-552;1
28;-562;1
28;-539;1
28;-549;1
28;-530;1
28;-553;1
28;-540;1
28;-562;1
28;-533;1
28;-560;1
28;-538;1
28;-554;1
28;-533;1
28;-550;1
28;-529;1
28;-539;1
28;-554;1
28;-534;1
28;-545;1
28;-563;1
28;-545;1
28;-560;1
28;-546;1
28;-559;1
28;-546;1
28;-565;1
28;-557;1
28;-561;1
28;-555;1
28;-558;1
28;-557;1
28;-554;1
28;-551;1
28;-559;1
28;-572;1
28;-564;1
28;-570;1
28;-579;1
28;-562;1
28;-578;1
28;-588;1
83;-568;1
83;-563;1
83;-594;1
83;-583;1
83;-585;1
83;-608;1
83;-589;1
83;-586;1
83;-598;1
83;-576;1
83;-589;1
83;-603;1
83;-583;1
83;-586;1
83;-598;1
83;-582;1
83;-596;1
83;-582;1
83;-581;1
83;-595;1
83;-595;1
83;-580;1
83;-600;1
83;-575;1
83;-603;1
83;-583;1
83;-596;1
83;-578;1
83;-585;1
83;-597;1
83;-590;1
83;-588;1
83;-599;1
83;-578;1
83;-598;1
83;-589;1
83;-583;1
83;-583;1
83;-583;1
83;-583;1
83;-583;1
83;-583;1
83;-583;1
83;-583;1
83;-583;1
83;-583;1
83;-583;1
83;-583;1
83;-583;1
83;-567;1
83;-588;1
83;-550;1
83;-574;1
83;-547;1
83;-545;1
83;-546;1
83;-556;1
83;-523;1
83;-532;1
83;-542;1
134;-521;1
134;-518;1
134;-532;1
134;-501;1
134;-518;1
134;-488;1
134;-497;1
134;-495;1
134;-506;1
134;-490;1
134;-498;1
134;-507;1
134;-473;1
134;-495;1
134;-472;1
134;-480;1
134;-488;1
134;-481;1
134;-482;1
134;-478;1
134;-481;1
134;-460;1
134;-478;1
134;-466;1
134;-478;1
134;-458;1
134;-476;1
134;-454;1
134;-472;1
134;-466;1
134;-475;1
134;-460;1
134;-480;1
134;-461;1
134;-484;1
134;-459;1
134;-465;1
134;-468;1
134;-477;1
134;-460;1
134;-481;1
134;-458;1
134;-462;1
134;-471;1
134;-483;1
134;-457;1
134;-475;1
134;-458;1
188;-482;1
188;-463;1
188;-481;1
188;-463;1
188;-470;1
188;-482;1
188;-467;1
188;-486;1
188;-464;1
188;-482;1
188;-469;1
188;-476;1
188;-466;1
188;-465;1
188;-486;1
188;-471;1
188;-481;1
188;-468;1
188;-474;1
188;-490;1
188;-499;1
188;-468;1
188;-480;1
188;-489;1
188;-470;1
188;-481;1
188;-491;1
188;-471;1
188;-495;1
188;-471;1
188;-488;1
188;-475;1
188;-490;1
188;-475;1
188;-485;1
188;-488;1
188;-472;1
188;-478;1
188;-492;1
188;-480;1
188;-500;1
188;-477;1
188;-495;1
188;-473;1
188;-489;1
188;-473;1
188;-494;1
188;-472;1
188;-483;1
188;-480;1
188;-500;1
188;-491;1
188;-485;1
188;-486;1
241;-485;1
241;-470;1
241;-486;1
241;-471;1
241;-495;1
241;-488;1
241;-496;1
241;-480;1
241;-495;1
241;-473;1
241;-479;1
241;-494;1
241;-488;1
241;-502;1
241;-510;1
241;-483;1
241;-495;1
241;-511;1
241;-492;1
241;-486;1
241;-489;1
241;-473;1
241;-503;1
241;-487;1
241;-501;1
241;-501;1
241;-507;1
241;-487;1
241;-506;1
241;-483;1
241;-493;1
241;-490;1
241;-505;1
241;-485;1
241;-504;1
241;-476;1
241;-487;1
241;-489;1
241;-499;1
241;-481;1
241;-490;1
241;-486;1
241;-487;1
241;-489;1
241;-500;1
241;-482;1
241;-504;1
241;-482;1
241;-481;1
241;-483;1
241;-500;1
241;-478;1
241;-489;1
241;-504;1
293;-481;1
293;-496;1
293;-507;1
293;-490;1
293;-496;1
293;-510;1
293;-478;1
293;-496;1
293;-511;1
293;-495;1
293;-521;1
293;-493;1
293;-516;1
293;-485;1
293;-509;1
293;-487;1
293;-499;1
293;-508;1
293;-487;1
293;-497;1
293;-509;1
293;-487;1
293;-501;1
293;-519;1
293;-503;1
293;-498;1
293;-491;1
293;-503;1
293;-506;1
293;-520;1
293;-515;1
293;-502;1
293;-520;1
293;-499;1
293;-517;1
293;-504;1
293;-506;1
293;-495;1
293;-518;1
293;-488;1
293;-514;1
293;-496;1
293;-511;1
293;-497;1
293;-505;1
293;-487;1
293;-510;1
293;-497;1
349;-506;1
349;-509;1
349;-512;1
349;-497;1
349;-512;1
349;-523;1
349;-499;1
349;-510;1
349;-530;1
349;-506;1
349;-526;1
349;-508;1
349;-523;1
349;-503;1
349;-522;1
349;-504;1
349;-504;1
349;-509;1
349;-523;1
349;-497;1
349;-519;1
349;-506;1
349;-509;1
349;-512;1
349;-503;1
349;-503;1
349;-524;1
349;-501;1
349;-516;1
349;-504;1
349;-504;1
349;-509;1
349;-513;1
349;-494;1
349;-520;1
349;-497;1
349;-508;1
349;-490;1
349;-508;1
349;-497;1
349;-520;1
349;-496;1
349;-522;1
349;-513;1
349;-542;1
349;-518;1
349;-523;1
349;-542;1
401;-514;1
401;-529;1
401;-546;1
401;-524;1
401;-543;1
401;-528;1
401;-548;1
401;-512;1
401;-528;1
401;-512;1
401;-516;1
401;-537;1
401;-525;1
401;-519;1
401;-515;1
401;-522;1
401;-522;1
401;-536;1
401;-521;1
401;-520;1
401;-536;1
401;-511;1
401;-529;1
401;-515;1
401;-527;1
401;-513;1
401;-523;1
401;-499;1
401;-523;1
401;-507;1
401;-522;1
401;-509;1
401;-522;1
401;-492;1
401;-497;1
401;-511;1
401;-495;1
401;-510;1
401;-516;1
401;-501;1
401;-517;1
401;-499;1
401;-507;1
401;-505;1
401;-524;1
401;-494;1
401;-497;1
401;-517;1
401;-498;1
401;-518;1
401;-495;1
401;-504;1
401;-510;1
401;-493;1
401;-500;1
401;-491;1
401;-521;1
401;-505;1
401;-500;1
401;-507;1
461;-496;1
461;-490;1
461;-507;1
461;-487;1
461;-501;1
461;-515;1
461;-490;1
461;-496;1
461;-505;1
461;-494;1
461;-507;1
461;-512;1
461;-494;1
461;-510;1
461;-516;1
461;-494;1
461;-497;1
461;-508;1
461;-490;1
461;-488;1
461;-507;1
461;-493;1
461;-509;1
461;-490;1
461;-504;1
461;-503;1
461;-506;1
461;-485;1
461;-488;1
461;-489;1
461;-511;1
461;-488;1
461;-513;1
461;-499;1
461;-512;1
461;-525;1
461;-527;1
461;-532;1
461;-554;1
461;-541;1
461;-557;1
461;-580;1
461;-582;1
461;-590;1
461;-611;1
461;-593;1
461;-626;1
461;-621;1
461;-629;1
461;-652;1
461;-674;1
461;-625;1
461;-615;1
461;-583;1
512;-580;1
512;-559;1
512;-543;1
512;-476;1
512;-457;1
512;-434;1
512;-391;1
512;-378;1
512;-329;1
512;-245;1
512;-235;1
512;-210;1
512;-232;1
512;-249;1
512;-287;1
512;-288;1
512;-334;1
512;-267;1
512;-208;1
512;-288;1
512;-334;1
512;-332;1
512;-370;1
512;-399;1
512;-406;1
512;-423;1
512;-460;1
512;-460;1
512;-479;1
512;-606;1
512;-511;1
512;-507;1
512;-528;1
512;-438;1
512;-547;1
512;-527;1
512;-513;1
512;-515;1
512;-520;1
512;-495;1
512;-501;1
512;-514;1
512;-496;1
512;-505;1
512;-522;1
512;-568;1
512;-520;1
512;-523;1
564;-496;1
564;-426;1
564;-518;1
564;-496;1
564;-518;1
564;-497;1
564;-521;1
564;-495;1
564;-513;1
564;-497;1
564;-510;1
564;-490;1
564;-503;1
564;-569;1
564;-524;1
564;-489;1
564;-498;1
564;-437;1
564;-512;1
564;-497;1
564;-509;1
564;-483;1
564;-507;1
564;-489;1
564;-502;1
564;-500;1
564;-503;1
564;-486;1
564;-501;1
564;-552;1
564;-511;1
564;-486;1
564;-505;1
564;-422;1
564;-526;1
564;-511;1
564;-537;1
564;-515;1
564;-536;1
564;-526;1
564;-545;1
564;-515;1
564;-522;1
564;-529;1
564;-540;1
564;-589;1
564;-548;1
564;-516;1
564;-522;1
564;-444;1
564;-541;1
564;-514;1
564;-534;1
564;-647;1
620;-654;1
620;-610;1
620;-619;1
620;-593;1
620;-610;1
620;-584;1
620;-573;1
620;-567;1
620;-590;1
620;-569;1
620;-568;1
620;-581;1
620;-566;1
620;-560;1
620;-576;1
620;-549;1
620;-566;1
620;-549;1
620;-555;1
620;-564;1
620;-571;1
620;-549;1
620;-567;1
620;-542;1
620;-563;1
620;-539;1
620;-559;1
620;-539;1
620;-561;1
620;-541;1
620;-561;1
620;-560;1
620;-568;1
620;-547;1
620;-572;1
620;-553;1
620;-575;1
620;-559;1
620;-581;1
620;-554;1
620;-576;1
620;-555;1
620;-562;1
620;-567;1
620;-579;1
620;-558;1
620;-568;1
620;-572;1
620;-571;1
620;-571;1
620;-589;1
620;-574;1
620;-570;1
620;-574;1
670;-569;1
670;-577;1
670;-586;1
670;-568;1
670;-587;1
670;-596;1
670;-584;1
670;-586;1
670;-600;1
670;-582;1
670;-583;1
670;-594;1
670;-566;1
670;-571;1
670;-585;1
670;-573;1
670;-579;1
670;-582;1
670;-572;1
670;-579;1
670;-589;1
670;-564;1
670;-574;1
670;-582;1
670;-555;1
670;-571;1
670;-588;1
670;-570;1
670;-559;1
670;-556;1
670;-588;1
670;-575;1
670;-574;1
670;-566;1
670;-573;1
670;-586;1
670;-589;1
670;-575;1
670;-595;1
670;-560;1
670;-567;1
670;-587;1
670;-574;1
670;-582;1
670;-584;1
670;-564;1
670;-578;1
670;-592;1
726;-576;1
726;-586;1
726;-592;1
726;-573;1
726;-594;1
726;-579;1
726;-595;1
726;-595;1
726;-600;1
726;-578;1
726;-599;1
726;-576;1
726;-574;1
726;-572;1
726;-589;1
726;-572;1
726;-584;1
726;-593;1
726;-575;1
726;-572;1
726;-589;1
726;-552;1
726;-559;1
726;-580;1
726;-564;1
726;-587;1
726;-579;1
726;-581;1
726;-570;1
726;-574;1
726;-580;1
726;-581;1
726;-568;1
726;-555;1
726;-576;1
726;-559;1
726;-573;1
726;-573;1
726;-569;1
726;-546;1
726;-555;1
726;-522;1
726;-527;1
726;-548;1
726;-551;1
726;-533;1
726;-544;1
726;-521;1
726;-532;1
726;-509;1
726;-521;1
726;-505;1
726;-495;1
726;-506;1
776;-470;1
776;-482;1
776;-501;1
776;-466;1
776;-479;1
776;-450;1
776;-466;1
776;-435;1
776;-455;1
776;-428;1
776;-443;1
776;-451;1
776;-410;1
776;-425;1
776;-407;1
776;-416;1
776;-425;1
776;-417;1
776;-409;1
776;-407;1
776;-406;1
776;-391;1
776;-415;1
776;-407;1
776;-395;1
776;-392;1
776;-393;1
776;-379;1
776;-404;1
776;-405;1
776;-390;1
776;-396;1
776;-414;1
776;-397;1
776;-405;1
776;-381;1
776;-393;1
776;-400;1
776;-428;1
776;-393;1
776;-409;1
