53103;3111;780;49;1.266;1003;0;37.1;3730;8.2;-1.32;-4.8 
54481;1544;3111;51;1.266;1004;0;37.1;3740;8.2;-1.48;-4.8 
55178;830;1544;50;1.266;1004;0;37.1;3740;8.8;-1.2;-4.2 
55874;745;830;52;1.266;1005;0;37.1;3750;8.4;0.4;-4.4 
56892;801;745;52;1.258;1003;0;37.1;3720;9;-0.12;-4 
57592;811;801;54;1.249;1003;0;37.1;3740;8.4;0.12;-4.4 
58288;791;811;53;1.237;1003;0;37.1;3730;8.6;0.08;-4.2 
62057;3689;791;48;1.227;1003;0;37.1;3720;8.6;-0.04;-4.6 
62747;635;3689;49;1.227;1004;0;37.1;3740;7.2;0;-4 
65162;2481;635;45;1.227;1001;0;37.1;3720;8.8;0.16;-2.8 
65836;750;2481;45;1.227;1001;0;37.1;3750;9;-0.12;-3.4 
66867;843;750;47;1.321;1004;0;37.2;3750;8.2;0.56;-4 
67553;875;843;48;1.321;1004;0;37.2;3740;8.6;0.24;-3.8 
70650;2957;875;46;1.306;1001;0;37.1;3700;9;-0.2;-1.56 
72365;1844;2957;44;1.41;1002;0;37.1;3740;8.8;-0.2;-3.2 
73741;1223;1844;44;1.42;1001;0;37.2;3730;9;-0.48;-3.4 
74427;634;1223;44;1.424;1001;0;37.1;3730;9;-0.08;-3.6 
76153;1893;634;42;1.424;1003;0;37.2;3730;9;0.44;-3.4 
76849;666;1893;43;1.424;1002;0;37.2;3740;8.8;-0.04;-3.6 
77548;663;666;43;1.424;1002;0;37.2;3740;9;-0.36;-3.6 
78222;630;663;47;1.403;1001;0;37.2;3730;9;-0.28;-3.4 
78911;635;630;49;1.367;1002;0;37.1;3730;8.4;-0.48;-4 
79602;653;635;49;1.35;1003;0;37.1;3730;8.6;0.36;-3.8 
82343;2666;653;45;1.35;1002;0;37.2;3730;8.8;0.08;-3.8 
83034;853;2666;45;1.35;1002;0;37.2;3720;8.4;-0.24;-3.6 
86468;3450;853;41;1.35;1003;0;37.2;3730;8.6;-0.76;-4 
88197;1781;3450;40;1.35;1000;0;37.1;3730;8.8;0;-3.8 
89921;1612;1781;43;1.338;1000;0;37.2;3730;8.8;-0.56;-3.8 
91643;1730;1612;41;1.324;1000;0;37.1;3720;8.8;-0.44;-3.8 
92329;769;1730;44;1.324;1000;0;37.1;3740;8.4;-0.4;-3.8 
93026;732;769;44;1.324;1000;0;37.1;3720;9.2;-0.12;-3.8 
94397;1536;732;43;1.311;1001;0;37.1;3740;8.6;-0.28;-3.8 
95412;719;1536;43;1.311;1000;0;37.2;3740;8.8;0.16;-3.8 
97136;1681;719;45;1.362;1001;0;37.1;3750;8.6;-0.4;-3.8 
97821;844;1681;47;1.362;1000;0;37.2;3730;9;-0.32;-4 
99535;1598;844;46;1.362;1000;0;37.2;3750;8.8;0.12;-4 
101276;1724;1598;44;1.362;999;0;37.1;3740;8.6;-0.08;-4 
101959;752;1724;46;1.348;999;0;37.2;3730;8.8;0.08;-3.8 
102647;831;752;46;1.348;1000;0;37.2;3740;9;-0.04;-3.8 
103686;905;831;45;1.323;999;0;37.2;3730;8.8;0;-3.8 
104702;804;905;45;1.314;999;0;37.2;3750;8.8;-0.12;-3.8 
106073;1564;804;44;1.314;999;0;37.1;3730;8.8;-0.16;-4 
106760;801;1564;43;1.314;999;0;37.2;3740;8.8;-0.24;-3.8 
107444;729;801;47;1.314;999;0;37.2;3740;8.6;-0.24;-3.8 
108472;766;729;47;1.29;999;0;37.2;3740;8.8;0.04;-4 
110188;1769;766;50;1.341;998;0;37.2;3730;8.6;-0.04;-3.8 
111232;862;1769;52;1.341;998;0;37.2;3740;8.8;0;-3.8 
111929;759;862;54;1.331;998;0;37.2;3740;8.8;0.08;-3.8 
113644;2040;759;54;1.331;997;0;37.2;3730;8.8;0.04;-4 
115725;1791;2040;51;1.386;998;0;37.2;3740;8.6;0.04;-3.8 
116409;796;1791;51;1.386;998;0;37.2;3740;8.6;-0.04;-3.8 
117092;725;796;53;1.386;997;0;37.2;3730;8.6;-0.08;-3.8 
117784;799;725;53;1.371;997;0;37.2;3720;8.8;-0.04;-4 
118821;890;799;55;1.358;997;0;37.1;3730;8.6;0.08;-3.8 
120193;1611;890;53;1.346;998;0;37.2;3740;8.8;-0.6;-3.6 
121221;924;1611;54;1.346;997;0;37.2;3730;9;-0.64;-3.6 
