81;88;1.032;1536;0;28;3340;8.6;-1.96;-1.32
427;87;1.032;1536;0;28;3340;7.6;-2.2;-1.56
770;87;1.034;1536;0;28;3350;9.2;-2.8;-1.36
770;87;1.032;1536;0;28;3350;8.8;-2.8;-1.56
1112;87;1.034;1535;0;28;3370;9.2;-2.6;-1.36
1454;87;1.034;1535;0;28;3370;9;-2.8;-1.32
1454;87;1.034;1536;0;28;3350;9.2;-2.6;-1.28
1811;87;1.034;1534;0;28;3350;9;-2.8;-1.2
2154;87;1.033;1535;0;28;3350;9;-2.8;-1.32
2498;87;1.033;1535;0;28;3370;9.2;-2.8;-1.36
2498;87;1.033;1535;0;28;3360;9.2;-2.8;-1.44
2840;87;1.034;1534;0;28;3360;9.2;-2.8;-1.48
3186;87;1.034;1534;0;28;3370;9.2;-2.8;-1.36
3529;86;1.034;1534;0;28;3350;9.2;-2.6;-1.36
3529;86;1.034;1533;0;28;3340;9.4;-2.8;-1.28
3870;86;1.034;1533;0;28;3370;9.2;-2.6;-1.36
4213;86;1.034;1533;0;28;3350;9.2;-2.6;-1.56
4213;86;1.034;1533;0;28;3350;9.2;-2.8;-1.44
4565;86;1.034;1533;0;28;3370;9.2;-2.8;-1.52
4911;86;1.034;1532;0;28;3350;9;-2.8;-1.56
5253;86;1.037;1532;0;28;3340;9.2;-2.6;-1.8
5253;86;1.037;1532;0;28;3360;9;-2.6;-1.8
5605;86;1.037;1532;0;28;3350;9.2;-2.6;-1.68
5950;86;1.035;1531;0;28;3360;9.2;-2.8;-1.56
6295;86;1.035;1531;0;28;3350;9.2;-2.8;-1.72
6295;86;1.035;1531;0;28;3350;9.2;-2.8;-1.72
6642;86;1.035;1531;0;28;3350;9.2;-2.6;-1.64
6984;85;1.035;1530;0;28;3350;9.2;-2.8;-1.68
6984;86;1.035;1531;0;28;3360;9.2;-2.6;-1.68
7328;85;1.036;1530;0;28;3340;9.2;-2.6;-1.64
7669;85;1.036;1530;0;28;3360;9.2;-2.6;-1.76
8024;84;1.034;1530;0;28;3360;9.2;-2.8;-1.72
8024;84;1.036;1530;0;28;3350;9.2;-2.8;-1.68
8370;84;1.034;1529;0;28;3350;9.2;-2.8;-1.72
8713;83;1.033;1529;0;28;3360;9.2;-2.8;-1.8
8713;83;1.034;1529;0;28;3350;9;-2.8;-1.84
9055;83;1.033;1528;0;28;3370;9;-2.8;-1.8
9401;83;1.033;1528;0;28;3340;9.2;-2.8;-1.48
9748;83;1.032;1528;0;28;3340;9.2;-2.6;-1.48
9748;83;1.032;1528;0;28;3350;9.2;-2.6;-1.52
10089;82;1.032;1527;0;28;3350;9.2;-2.6;-1.4
10434;82;1.031;1527;0;28;3350;9.2;-2.6;-1.56
10775;81;1.031;1525;0;28;3350;9.2;-2.6;-1.44
10775;82;1.031;1527;0;28;3350;9.2;-2.6;-1.56
11117;81;1.03;1527;0;28;3350;9.2;-2.6;-1.56
11462;80;1.03;1524;0;28;3360;9.2;-2.6;-1.6
11462;81;1.03;1527;0;28;3360;9.2;-2.6;-1.6
11804;80;1.029;1526;0;28;3350;9.2;-2.6;-1.72
12147;80;1.029;1526;0;28;3340;9.2;-2.8;-1.64
12492;80;1.03;1525;0;28;3360;9;-2.6;-1.6
12492;80;1.029;1525;0;28;3340;9.2;-2.6;-1.68
12834;80;1.03;1525;0;28;3360;9.2;-2.8;-1.68
13176;80;1.03;1524;0;28;3340;9;-2.6;-1.6
13518;80;1.029;1525;0;28;3350;9.2;-2.6;-1.6
13518;80;1.029;1525;0;28;3330;9;-2.6;-1.76
13865;80;1.029;1524;0;28;3350;9.2;-2.8;-1.72
14210;80;1.028;1524;0;28;3350;9.2;-2.8;-1.72
14552;80;1.028;1523;0;28;3360;9.2;-2.6;-1.64
14552;80;1.028;1524;0;28;3350;9.2;-2.6;-1.68
14895;80;1.029;1523;0;28;3360;9.2;-2.6;-1.64
15236;80;1.029;1522;0;28;3350;9.2;-2.6;-1.68
15236;80;1.029;1523;0;28;3360;9.2;-2.6;-1.64
15579;80;1.029;1522;0;28;3350;9;-2.6;-1.88
15921;80;1.029;1522;0;28;3350;9;-2.6;-1.88
16263;79;1.028;1522;0;28;3360;9;-2.4;-2.2
16263;79;1.029;1522;0;28;3340;9;-2.6;-2.2
16609;79;1.028;1522;0;28;3340;9;-2.6;-2.4
16952;79;1.028;1522;0;28;3360;9.2;-2.6;-2.2
17294;79;1.029;1521;0;28;3360;9;-2.4;-2.4
17294;79;1.029;1522;0;28;3360;9;-2.4;-2.2
17636;79;1.029;1520;0;28;3370;9;-2.6;-2.4
17979;79;1.027;1520;0;28;3340;9;-2.4;-2.2
17979;79;1.027;1521;0;28;3350;9;-2.4;-2.4
18322;79;1.027;1519;0;28;3370;9;-2.4;-2.2
18666;79;1.026;1520;0;28;3360;9;-2.2;-2.2
19013;79;1.026;1519;0;28;3370;9;-2.4;-2.2
19013;79;1.026;1520;0;28;3350;9.2;-2.4;-2.2
19355;79;1.025;1519;0;28;3360;9;-2.4;-2.2
19694;79;1.025;1519;0;28;3360;9;-2.4;-2.2
20035;79;1.024;1519;0;28;3360;9;-2.4;-2.4
20035;79;1.025;1518;0;28;3340;9.2;-2.4;-2.2
20379;79;1.024;1519;0;28;3360;9.2;-2.4;-2.2
20722;79;1.024;1517;0;28;3340;9;-2.4;-2.2
21066;79;1.023;1518;0;28;3360;9;-2.4;-2.2
21066;79;1.023;1518;0;28;3370;9;-2.4;-2.4
21408;79;1.023;1517;0;28;3350;9.2;-2.4;-2.2
21753;79;1.022;1517;0;28;3350;9;-2.4;-2.2
21753;79;1.022;1517;0;28;3350;9;-2.4;-2.2
22096;79;1.022;1517;0;28;3340;9;-2.4;-2.2
22452;79;1.026;1517;0;28;3360;9.2;-2.4;-2.2
22798;80;1.026;1516;0;28;3370;9;-2.4;-2.2
22798;79;1.026;1515;0;28;3360;9;-2.4;-2.2
23139;80;1.027;1516;0;28;3350;9.2;-2.6;-2.2
23486;80;1.028;1515;0;28;3360;9.2;-2.2;-2
23486;80;1.027;1514;0;28;3360;9.2;-2.4;-2.2
23828;80;1.028;1515;0;28;3340;9;-2.6;-2.4
24170;80;1.028;1513;0;28;3350;9.2;-2.4;-2.2
24513;80;1.03;1515;0;28;3350;9;-2.4;-2.4
24513;80;1.028;1515;0;28;3350;9.2;-2.4;-2.4
24855;80;1.03;1514;0;28;3350;9;-2.4;-2.4
25204;80;1.03;1514;0;28;3350;9;-2.4;-2.4
