9;-543;1
9;-501;1
9;-556;1
9;-534;1
9;-493;1
9;-550;1
9;-533;1
9;-489;1
9;-553;1
9;-533;1
9;-493;1
9;-557;1
9;-527;1
9;-557;1
9;-534;1
9;-493;1
9;-511;1
9;-571;1
9;-524;1
9;-575;1
9;-580;1
9;-584;1
9;-591;1
9;-544;1
9;-505;1
9;-505;1
9;-505;1
9;-505;1
9;-505;1
9;-505;1
9;-505;1
9;-505;1
9;-505;1
9;-505;1
9;-505;1
9;-505;1
9;-505;1
9;-503;1
9;-557;1
9;-541;1
9;-544;1
9;-550;1
9;-500;1
9;-493;1
9;-552;1
9;-528;1
9;-557;1
9;-544;1
9;-561;1
9;-539;1
9;-557;1
9;-541;1
9;-563;1
9;-544;1
9;-501;1
9;-499;1
9;-560;1
9;-540;1
9;-499;1
9;-557;1
9;-535;1
9;-503;1
9;-569;1
9;-520;1
9;-575;1
9;-529;1
61;-581;1
61;-507;1
61;-554;1
61;-533;1
61;-494;1
61;-523;1
61;-564;1
61;-497;1
61;-548;1
61;-542;1
61;-533;1
61;-560;1
61;-485;1
61;-480;1
61;-544;1
61;-532;1
61;-544;1
61;-550;1
61;-494;1
61;-494;1
61;-494;1
61;-494;1
61;-494;1
61;-494;1
61;-494;1
61;-494;1
61;-494;1
61;-494;1
61;-494;1
61;-494;1
61;-494;1
61;-488;1
61;-550;1
61;-531;1
61;-559;1
61;-529;1
61;-489;1
61;-471;1
61;-540;1
61;-519;1
61;-474;1
61;-539;1
61;-545;1
61;-545;1
61;-545;1
61;-545;1
61;-545;1
61;-545;1
61;-545;1
61;-545;1
61;-545;1
61;-545;1
61;-545;1
61;-545;1
61;-545;1
61;-480;1
61;-529;1
61;-506;1
61;-464;1
61;-492;1
111;-527;1
111;-461;1
111;-504;1
111;-497;1
111;-447;1
111;-489;1
111;-506;1
111;-453;1
111;-504;1
111;-483;1
111;-432;1
111;-481;1
111;-473;1
111;-430;1
111;-486;1
111;-473;1
111;-496;1
111;-475;1
111;-502;1
111;-480;1
111;-497;1
111;-478;1
111;-499;1
111;-478;1
111;-502;1
111;-476;1
111;-501;1
111;-480;1
111;-504;1
111;-471;1
111;-425;1
111;-424;1
111;-488;1
111;-480;1
111;-511;1
111;-461;1
111;-506;1
111;-438;1
111;-490;1
111;-465;1
111;-449;1
111;-499;1
111;-463;1
111;-499;1
111;-491;1
111;-482;1
111;-471;1
111;-491;1
167;-477;1
167;-477;1
167;-477;1
167;-477;1
167;-477;1
167;-477;1
167;-477;1
167;-477;1
167;-477;1
167;-477;1
167;-477;1
167;-477;1
167;-477;1
167;-427;1
167;-484;1
167;-474;1
167;-495;1
167;-471;1
167;-428;1
167;-425;1
167;-480;1
167;-464;1
167;-429;1
167;-490;1
167;-472;1
167;-432;1
167;-502;1
167;-481;1
167;-515;1
167;-490;1
167;-521;1
167;-513;1
167;-546;1
167;-470;1
167;-438;1
167;-443;1
167;-485;1
167;-406;1
167;-462;1
167;-449;1
167;-449;1
167;-509;1
167;-497;1
167;-547;1
167;-576;1
167;-611;1
167;-633;1
167;-677;1
167;-633;1
167;-642;1
167;-721;1
167;-730;1
167;-705;1
167;-770;1
167;-774;1
167;-747;1
167;-809;1
167;-790;1
167;-810;1
167;-775;1
216;-606;1
216;-606;1
216;-606;1
216;-606;1
216;-606;1
216;-606;1
216;-606;1
216;-606;1
216;-606;1
216;-606;1
216;-606;1
216;-606;1
216;-606;1
216;-548;1
216;-584;1
216;-543;1
216;-548;1
216;-500;1
216;-414;1
216;-370;1
216;-512;1
216;-424;1
216;-331;1
216;-324;1
216;-319;1
216;-342;1
216;-409;1
216;-417;1
216;-421;1
216;-476;1
216;-468;1
216;-519;1
216;-522;1
216;-528;1
216;-523;1
216;-556;1
216;-630;1
216;-605;1
216;-612;1
216;-595;1
216;-470;1
216;-589;1
216;-595;1
216;-537;1
216;-598;1
216;-592;1
216;-619;1
216;-595;1
216;-622;1
216;-602;1
216;-622;1
216;-609;1
216;-635;1
216;-632;1
269;-609;1
269;-555;1
269;-535;1
269;-594;1
269;-543;1
269;-608;1
269;-603;1
269;-577;1
269;-640;1
269;-593;1
269;-648;1
269;-585;1
269;-639;1
269;-570;1
269;-690;1
269;-637;1
269;-576;1
269;-591;1
269;-545;1
269;-545;1
269;-591;1
269;-607;1
269;-597;1
269;-628;1
269;-616;1
269;-637;1
269;-646;1
269;-635;1
269;-633;1
269;-626;1
269;-645;1
269;-587;1
269;-636;1
269;-747;1
269;-701;1
269;-684;1
269;-670;1
269;-628;1
269;-632;1
269;-604;1
269;-610;1
269;-593;1
269;-610;1
269;-587;1
269;-610;1
269;-584;1
269;-601;1
269;-577;1
269;-603;1
269;-540;1
269;-580;1
269;-567;1
269;-514;1
269;-540;1
321;-526;1
321;-526;1
321;-526;1
321;-526;1
321;-526;1
321;-526;1
321;-526;1
321;-526;1
321;-526;1
321;-526;1
321;-526;1
321;-526;1
321;-526;1
321;-560;1
321;-554;1
321;-558;1
321;-540;1
321;-563;1
321;-502;1
321;-491;1
321;-549;1
321;-537;1
321;-545;1
321;-539;1
321;-541;1
321;-541;1
321;-541;1
321;-541;1
321;-541;1
321;-541;1
321;-541;1
321;-541;1
321;-541;1
321;-541;1
321;-541;1
321;-541;1
321;-541;1
321;-514;1
321;-531;1
