1547;2834;2676;33;1.202;1026;0;35.5;3740;9.4;-0.2;2 
1890;683;2834;33;1.194;1025;0;35.5;3750;9.4;-0.36;1.92 
2578;652;683;37;1.194;1028;0;35.5;3780;9.4;-0.28;1.88 
4291;1331;652;36;1.187;1026;0;35.5;3750;9.2;-0.28;1.96 
4637;694;1331;36;1.187;1026;0;35.5;3760;9.4;-0.28;2 
6670;697;713;35;1.171;1025;0;35.6;3760;9.6;0.12;2.2 
6670;713;694;35;1.171;1025;0;35.6;3760;9.6;0.12;2.2 
7419;1253;697;34;1.171;1026;0;35.6;3750;9.4;0.28;2.2 
8401;664;1253;34;1.171;1023;0;35.6;3750;9.4;0.12;2.2 
11574;2674;664;32;1.171;1023;0;35.6;3750;9.4;-0.16;2.2 
12564;1423;2674;31;1.171;1025;0;35.6;3740;9.2;-0.48;2.4 
13543;335;902;38;1.192;1022;0;35.6;3750;10.2;-0.76;1.88 
13543;902;1423;38;1.192;1022;0;35.6;3750;10.2;-0.76;1.88 
15600;1815;335;43;1.267;1026;0;35.6;3760;8.8;-1.96;2.6 
18583;3056;1815;41;1.288;1026;0;35.6;3760;9.4;-0.8;2.4 
19576;956;3056;43;1.288;1028;0;35.7;3740;9.2;-0.72;2 
22568;2430;956;42;1.35;1018;0;35.6;3750;9.4;0.56;3 
23572;639;1227;43;1.35;1018;0;35.7;3750;9.2;-0.12;2.6 
23572;1227;2430;43;1.35;1018;0;35.7;3750;9.2;-0.12;2.6 
25567;2021;639;44;1.35;1018;0;35.7;3750;9.2;-0.2;3 
28606;759;2258;45;1.339;1018;0;35.7;3740;9.4;-0.08;2.2 
28606;2258;2021;45;1.339;1018;0;35.7;3740;9.4;-0.08;2.2 
30604;1431;759;43;1.339;1020;0;35.7;3750;9.4;-0.32;2.8 
31561;695;663;45;1.324;1031;0;35.7;3750;9;-0.24;2.8 
31561;663;1431;45;1.324;1031;0;35.7;3750;9;-0.24;2.8 
34604;2499;695;42;1.438;1022;0;35.8;3750;9.4;-0.8;2.6 
38565;4372;2499;37;1.438;1021;0;35.8;3740;9.4;-0.64;2.4 
40567;1917;4372;36;1.438;1021;0;35.8;3750;9;-1.44;3 
41574;891;1917;36;1.438;1020;0;35.7;3740;9;0;3.2 
42569;845;623;39;1.437;1023;0;35.7;3740;9.4;-0.44;3 
42569;623;891;39;1.437;1023;0;35.7;3740;9.4;-0.44;3 
46574;230;3718;36;1.433;1017;0;35.8;3740;9.4;0.32;3 
46574;3718;845;36;1.433;1017;0;35.8;3740;9.4;0.32;3 
54551;8186;230;30;1.433;1020;0;35.8;3730;9.4;-0.12;2.6 
55914;1264;8186;31;1.433;1019;0;35.8;3750;9.4;-0.24;2.4 
56598;654;1264;32;1.433;1019;0;35.8;3760;9.6;-0.52;2.6 
57285;711;654;33;1.433;1015;0;35.8;3740;9.4;-0.48;2.8 
57972;729;711;34;1.416;1010;0;35.8;3750;9.2;-0.4;3 
59001;726;729;34;1.377;999;0;35.8;3760;9.4;-0.44;3 
60030;1320;726;34;1.377;1005;0;35.8;3750;9;-0.68;2.8 
60720;614;1320;36;1.377;1004;0;35.8;3740;9.6;-1;2.6 
61406;590;614;36;1.377;1004;0;35.9;3730;9.4;-1.16;2.8 
61749;573;590;37;1.36;1004;0;35.9;3750;9.4;-0.76;2.8 
63472;1664;573;36;1.343;1010;0;35.9;3750;9.6;-0.24;2 
64158;634;1664;36;1.343;1014;0;35.9;3740;10;0.16;0.08 
68634;4375;634;34;1.408;1015;0;35.9;3740;9.4;1.68;1.64 
70013;1549;4375;37;1.408;1015;0;35.9;3750;9;1.6;2.8 
70698;815;1549;39;1.408;1015;0;35.9;3740;9;1.68;2.6 
71729;800;815;39;1.388;1015;0;35.9;3770;9.2;1.96;2.2 
72414;730;800;39;1.388;1015;0;35.9;3750;9.4;1.6;2.2 
73791;1321;730;38;1.373;1014;0;35.9;3740;9.2;1.68;2.2 
74477;637;1321;42;1.373;1015;0;35.9;3750;9.2;1.84;2.4 
75164;636;637;42;1.373;1014;0;35.9;3740;9.2;1.6;2.4 
75508;621;636;57;1.355;1013;0;35.9;3750;9.4;1.84;2.6 
76544;632;621;59;1.322;1014;0;35.9;3760;9;1;2.6 
81013;4567;632;49;1.322;1011;0;35.9;3750;9.2;1.24;2.6 
81697;796;4567;49;1.322;1012;0;36;3760;9.2;1.12;2.6 
83075;1512;796;47;1.322;1012;0;36;3750;9;1.12;2.8 
84790;1610;1512;46;1.309;1012;0;35.9;3750;9.2;1.04;2.6 
85479;866;1610;46;1.309;1012;0;35.9;3750;9.2;1.16;2.6 
87545;1642;866;45;1.309;1012;0;36;3740;9.2;1.12;2.6 
87892;678;1642;45;1.309;1013;0;36;3750;9.2;1.24;2.4 
88579;651;678;44;1.365;1012;0;36;3760;9.2;1.28;2.6 
89269;668;651;46;1.349;1012;0;35.9;3750;9.2;1.24;2.6 
89957;726;668;46;1.333;1013;0;35.9;3750;9.2;1.16;2.6 
90642;739;726;54;1.32;1013;0;35.9;3750;9.2;1.16;2.6 
91328;763;739;56;1.305;1012;0;35.9;3740;9.2;1.28;2.2 
