40813;795;857;60;1.167;1229;0;32.3;3770;9.4;-1.04;2 
43561;2815;795;54;1.163;1229;0;32.3;3770;9.4;-0.96;2 
44594;906;2815;55;1.282;1226;0;32.3;3790;9.4;-1;2 
45623;935;906;57;1.282;1225;0;32.3;3770;9.6;-1.04;2 
46310;843;935;57;1.269;1224;0;32.4;3760;9.6;-1.12;2 
47337;744;843;57;1.255;1224;0;32.4;3770;9.4;-1.24;1.96 
48714;1542;744;55;1.255;1223;0;32.4;3770;9.6;-1.04;2.2 
49744;1006;1542;57;1.255;1222;0;32.4;3780;9.4;-1;2 
50776;884;1006;57;1.269;1221;0;32.5;3770;9.4;-1.08;2 
51460;844;884;57;1.262;1221;0;32.5;3780;9.4;-1.04;2 
52148;786;844;57;1.251;1220;0;32.5;3760;9.4;-1.04;2 
53863;1599;786;55;1.243;1219;0;32.5;3750;9.4;-0.92;2 
54551;961;1599;55;1.243;1219;0;32.5;3750;9.4;-1;2 
55583;813;961;55;1.264;1217;0;32.5;3780;9.4;-1.08;2 
57987;2449;813;55;1.26;1217;0;32.6;3750;9.4;-0.92;1.88 
59016;992;2449;51;1.26;1217;0;32.6;3760;9.4;-1;2 
60046;930;992;51;1.32;1215;0;32.6;3770;9.6;-1.48;2 
60734;779;930;51;1.307;1214;0;32.6;3760;9.4;-0.8;1.64 
61421;767;779;53;1.302;1214;0;32.6;3750;9.4;-0.92;2.2 
62452;814;767;54;1.287;1212;0;32.6;3760;9.8;-0.68;2 
63141;886;814;53;1.276;1212;0;32.6;3740;9.4;-1.04;2.2 
63827;818;886;59;1.267;1212;0;32.6;3770;9.4;-1.32;1.36 
65539;1478;818;57;1.258;1210;0;32.7;3760;9.4;-1.52;1.96 
66230;679;1478;58;1.258;1210;0;32.7;3770;9.6;-1.12;2 
66919;710;679;58;1.258;1209;0;32.7;3790;9.4;-1.12;1.92 
67609;692;710;58;1.247;1208;0;32.7;3760;9.6;-1;1.96 
68638;805;692;60;1.232;1208;0;32.7;3770;9.4;-1.2;1.84 
69327;923;805;61;1.232;1209;0;32.7;3750;9.4;-1.16;2 
70355;954;923;60;1.218;1207;0;32.8;3770;9.4;-1.28;1.96 
71384;828;954;61;1.215;1206;0;32.7;3760;9.4;-1.04;2 
72069;898;828;60;1.215;1206;0;32.7;3760;9.4;-1;2.2 
73102;1017;898;62;1.205;1205;0;32.8;3760;9.4;-1;2 
74131;981;1017;62;1.196;1204;0;32.8;3770;9.4;-1.12;2 
75168;843;981;62;1.195;1204;0;32.8;3770;9.4;-1.08;2 
76540;1750;843;64;1.195;1205;0;32.8;3770;9.4;-1.08;2 
77570;966;1750;64;1.195;1202;0;32.8;3780;9.4;-1.12;1.88 
78602;860;966;65;1.195;1202;0;32.8;3760;9.4;-1.24;2 
79292;842;860;64;1.191;1201;0;32.9;3770;9.4;-1.16;2 
80318;958;842;64;1.183;1200;0;32.9;3760;9.4;-1.12;2 
81351;974;958;63;1.18;1200;0;32.9;3770;9.4;-1.12;2 
82035;914;974;63;1.172;1199;0;32.9;3770;9.6;-1.2;2 
83067;795;914;63;1.167;1198;0;32.9;3770;9.4;-1.04;2.2 
83753;927;795;65;1.166;1198;0;32.9;3760;9.4;-1;2 
84785;928;927;64;1.166;1197;0;32.9;3760;9.6;-1.16;1.96 
85475;786;928;64;1.158;1197;0;33;3750;9.4;-1.24;2 
86160;801;786;64;1.159;1197;0;33;3770;9.4;-1.08;2.2 
87187;948;801;63;1.152;1195;0;33;3770;9.4;-1;2 
88216;985;948;63;1.153;1194;0;32.9;3740;9.6;-1.04;2 
88902;876;985;63;1.148;1196;0;33;3770;9.4;-1.12;2 
90960;1643;876;60;1.147;1192;0;33;3760;9.2;-0.88;1.64 
91643;827;1643;61;1.147;1193;0;33;3760;9.2;-0.8;1.96 
92327;748;827;62;1.147;1193;0;33;3780;9.4;-1.12;2.2 
93012;766;748;62;1.145;1193;0;33;3770;9.4;-1.04;2.4 
94041;865;766;62;1.139;1192;0;33;3760;9.4;-0.88;2.2 
96790;2731;865;59;1.138;1190;0;33.1;3760;9.6;-0.8;2.2 
97477;844;2731;59;1.138;1190;0;33.1;3750;9.2;-0.96;2 
98161;814;844;60;1.138;1191;0;33.1;3760;9.4;-0.92;2.4 
99193;773;814;60;1.129;1189;0;33.1;3770;9.4;-1.16;2 
99881;731;773;60;1.129;1189;0;33.1;3760;9.6;-1.48;1.56 
100568;619;731;62;1.125;1188;0;33.1;3760;9.6;-1.84;-0.6 
102281;1860;619;59;1.128;1188;0;33.1;3750;9.4;-1.28;2 
102967;770;1860;59;1.128;1187;0;33.1;3740;9.6;-1.4;1.6 
105706;2400;770;55;1.193;1185;0;33.2;3760;9.4;-1.08;2 
106393;754;2400;55;1.193;1185;0;33.2;3760;9.4;-1.16;2 
107077;698;754;55;1.193;1185;0;33.2;3740;9.6;-1.16;1.96 
109483;2388;698;52;1.299;1184;0;33.2;3760;9.6;-1.64;1.76 
110862;1556;2388;50;1.299;1184;0;33.2;3760;9.4;-1.6;2 
111894;849;1556;51;1.31;1182;0;33.3;3750;9.4;-1.56;2.2 
112582;709;849;51;1.31;1181;0;33.3;3770;9.4;-1.64;2 
113268;635;709;53;1.295;1182;0;33.3;3750;9.4;-1.56;2 
