223;54;1.338;1257;0;31.7;3750;9.6;-1.52;1.52
223;55;1.338;1257;0;31.7;3750;9.4;-1.6;1.56
568;54;1.325;1257;0;31.7;3760;9.4;-1.64;1.68
913;54;1.325;1256;0;31.7;3760;9.4;-1.56;1.68
1257;54;1.315;1256;0;31.6;3770;9.4;-1.6;1.76
1257;54;1.325;1256;0;31.6;3760;9.4;-1.52;1.68
1599;54;1.315;1256;0;31.6;3770;9.4;-1.56;1.76
1942;56;1.302;1257;0;31.6;3770;9.4;-1.56;1.68
1942;56;1.315;1256;0;31.6;3760;9.6;-1.52;1.72
2287;56;1.302;1256;0;31.7;3760;9.4;-1.52;1.76
2634;56;1.302;1255;0;31.7;3770;9.6;-1.48;1.8
2978;56;1.292;1255;0;31.7;3770;9.6;-1.44;1.72
2978;56;1.292;1255;0;31.7;3770;9.4;-1.4;1.72
3325;56;1.292;1255;0;31.7;3770;9.4;-1.56;1.72
3671;56;1.292;1255;0;31.7;3760;9.6;-1.4;1.8
4013;56;1.292;1255;0;31.7;3770;9.6;-1.36;1.68
4013;56;1.292;1255;0;31.7;3770;9.6;-1.44;1.68
4355;56;1.292;1254;0;31.7;3760;9.4;-1.44;1.68
4697;54;1.348;1254;0;31.7;3770;9.4;-1.44;1.92
4697;54;1.292;1254;0;31.7;3760;9.4;-1.36;1.84
5937;57;1.348;1253;0;31.7;3750;9.6;-1.36;1.64
5937;57;1.348;1253;0;31.7;3770;9.4;-1.44;1.72
5937;54;1.348;1254;0;31.7;3770;9.4;-1.44;1.72
5937;54;1.348;1254;0;31.7;3770;9.4;-1.4;1.72
6682;57;1.348;1253;0;31.7;3770;9.4;-1.4;1.68
6682;57;1.348;1252;0;31.7;3770;9.6;-1.44;1.64
6682;57;1.348;1253;0;31.7;3770;9.4;-1.48;1.72
8053;59;1.318;1252;0;31.8;3780;9.4;-1.44;1.64
8053;59;1.318;1252;0;31.8;3770;9.6;-1.44;1.68
8053;59;1.318;1251;0;31.8;3760;9.4;-1.36;1.6
8053;57;1.333;1253;0;31.8;3750;9.4;-1.48;1.68
8053;57;1.333;1252;0;31.7;3760;9.6;-1.32;1.8
8053;57;1.333;1253;0;31.7;3760;9.6;-1.32;1.68
8876;58;1.303;1251;0;31.8;3760;9.4;-1.44;1.68
8876;58;1.303;1252;0;31.8;3760;9.6;-1.32;1.72
8876;58;1.318;1251;0;31.8;3760;9.6;-1.52;1.68
9952;62;1.293;1250;0;31.8;3760;9.6;-1.36;1.72
9952;62;1.293;1250;0;31.8;3750;9.4;-1.36;1.68
9952;62;1.293;1251;0;31.8;3750;9.6;-1.52;1.64
9952;62;1.303;1250;0;31.8;3770;9.6;-1.44;1.72
9952;58;1.303;1251;0;31.8;3780;9.6;-1.44;1.68
10928;62;1.282;1250;0;31.8;3770;9.4;-1.48;1.64
10928;62;1.282;1250;0;31.8;3760;9.4;-1.36;1.64
10928;62;1.282;1250;0;31.8;3750;9.4;-1.4;1.68
11941;63;1.269;1250;0;31.8;3770;9.6;-1.4;1.72
11941;61;1.269;1249;0;31.8;3770;9.6;-1.56;1.6
11941;61;1.269;1249;0;31.8;3770;9.6;-1.4;1.6
11941;61;1.282;1249;0;31.8;3770;9.6;-1.4;1.6
12930;66;1.257;1248;0;31.9;3760;9.4;-1.48;1.72
12930;63;1.257;1248;0;31.9;3770;9.4;-1.44;1.72
12930;63;1.257;1248;0;31.8;3770;9.4;-1.6;1.64
12930;63;1.257;1248;0;31.8;3760;9.4;-1.4;1.6
13945;66;1.244;1247;0;31.8;3790;9.6;-1.48;1.68
13945;66;1.25;1246;0;31.9;3770;9.4;-1.4;1.88
13945;66;1.25;1247;0;31.9;3770;9.4;-1.56;1.76
13945;66;1.25;1248;0;31.9;3770;9.4;-1.64;1.6
14725;66;1.244;1247;0;31.8;3780;9.6;-1.44;1.64
14725;66;1.244;1247;0;31.8;3780;9.4;-1.44;1.68
14725;66;1.244;1246;0;31.8;3760;9.4;-1.44;1.68
14725;66;1.244;1247;0;31.8;3770;9.4;-1.56;1.56
15999;63;1.297;1245;0;31.9;3770;9.6;-1.52;1.6
15999;63;1.297;1245;0;31.9;3750;9.4;-1.52;1.64
15999;63;1.297;1246;0;31.9;3770;9.6;-1.56;1.64
15999;63;1.297;1246;0;31.9;3760;9.6;-1.48;1.6
15999;63;1.244;1247;0;31.9;3770;9.4;-1.52;1.64
16899;63;1.297;1245;0;31.9;3750;9.6;-1.52;1.6
16899;63;1.297;1246;0;31.9;3760;9.6;-1.44;1.6
16899;63;1.297;1245;0;31.9;3750;9.4;-1.56;1.56
17940;63;1.276;1245;0;31.9;3760;9.6;-1.6;1.68
17940;63;1.285;1244;0;31.9;3770;9.4;-1.56;1.64
17940;63;1.285;1245;0;31.9;3760;9.4;-1.44;1.6
17940;63;1.285;1245;0;31.9;3760;9.6;-1.52;1.6
18937;63;1.265;1245;0;31.9;3750;9.4;-1.56;1.56
18937;63;1.265;1244;0;31.9;3760;9.6;-1.48;1.56
18937;63;1.276;1243;0;31.9;3770;9.6;-1.52;1.6
18937;63;1.276;1245;0;31.9;3760;9.6;-1.56;1.56
19923;64;1.244;1244;0;32;3750;9.6;-1.56;1.64
19923;64;1.256;1244;0;32;3770;9.4;-1.56;1.84
19923;63;1.256;1244;0;32;3770;9.6;-1.44;1.52
19923;63;1.256;1243;0;32;3760;9.4;-1.56;1.6
20941;64;1.237;1243;0;31.9;3750;9.4;-1.52;1.72
20941;64;1.237;1243;0;31.9;3770;9.6;-1.48;1.56
20941;64;1.244;1243;0;31.9;3770;9.6;-1.48;1.64
20941;64;1.244;1243;0;32;3770;9.4;-1.48;1.56
21916;69;1.227;1242;0;32;3780;9.4;-1.56;1.72
21916;64;1.227;1242;0;32;3770;9.4;-1.48;1.64
21916;64;1.227;1242;0;31.9;3770;9.4;-1.44;1.68
21916;64;1.237;1243;0;31.9;3780;9.6;-1.44;1.72
22931;69;1.223;1242;0;32;3780;9.6;-1.44;1.76
22931;69;1.223;1241;0;32;3770;9.6;-1.4;1.8
22931;69;1.223;1242;0;32;3750;9.4;-1.56;1.72
22931;69;1.223;1242;0;32;3770;9.4;-1.52;1.8
23672;67;1.223;1241;0;32;3770;9.4;-1.44;1.6
23672;67;1.223;1241;0;32;3770;9.6;-1.36;1.48
23672;67;1.223;1242;0;32;3770;9.6;-1.48;1.72
25068;65;1.224;1240;0;32;3770;9.4;-1.44;1.68
25068;65;1.224;1240;0;32;3770;9.6;-1.44;1.64
25068;65;1.223;1240;0;32;3760;9.4;-1.32;1.44
